date,time,target,temp,temp_pred,weather_pred,weather_fact
2021-04-02,6,432.826,1.3,3.0,"обл с пр, 14%",п/обл
2021-04-02,7,461.696,1.3,3.0,"обл с пр, 14%",п/обл
2021-04-02,8,502.618,1.3,3.0,"обл с пр, 14%",п/обл
2021-04-02,9,543.588,6.7,7.0,обл с пр,обл с пр
2021-04-02,10,577.007,6.7,7.0,обл с пр,обл с пр
2021-04-02,11,583.178,6.7,7.0,обл с пр,обл с пр
2021-04-02,12,578.845,7.1,8.0,обл с пр,"обл, ветер"
2021-04-02,13,573.14,7.1,8.0,обл с пр,"обл, ветер"
2021-04-02,14,578.21,7.1,8.0,обл с пр,"обл, ветер"
2021-04-02,15,575.695,6.7,7.0,обл с пр,"обл, ветер"
2021-04-02,16,570.199,6.7,7.0,обл с пр,"обл, ветер"
2021-04-02,17,563.635,6.7,7.0,обл с пр,"обл, ветер"
2021-04-02,18,561.445,4.1,4.0,"обл с пр, 18%","обл, ветер"
2021-04-02,19,567.39,4.1,4.0,"обл с пр, 18%","обл, ветер"
2021-04-02,20,580.807,4.1,4.0,"обл с пр, 18%","обл, ветер"
2021-04-02,21,581.888,3.6,3.0,"обл с пр, 33%","обл, ветер"
2021-04-02,22,563.246,3.6,3.0,"обл с пр, 33%","обл, ветер"
2021-04-02,23,535.313,3.6,3.0,"обл с пр, 33%","обл, ветер"
2021-04-03,0,494.867,2.3,2.0,"п/обл, 18%",пасмурно
2021-04-03,1,459.286,2.3,2.0,"п/обл, 18%",пасмурно
2021-04-03,2,437.24,2.3,2.0,"п/обл, 18%",пасмурно
2021-04-03,3,426.148,-0.3,1.0,"п/обл, 24%",пасмурно
2021-04-03,4,420.394,-0.3,1.0,"п/обл, 24%",пасмурно
2021-04-03,5,419.065,-0.3,1.0,"п/обл, 24%",пасмурно
2021-04-03,6,423.493,4.9,3.0,"обл, 42% д+снег",пасмурно
2021-04-03,7,432.757,4.9,3.0,"обл, 42% д+снег",пасмурно
2021-04-03,8,465.361,4.9,3.0,"обл, 42% д+снег",пасмурно
2021-04-03,9,510.625,6.0,6.0,"обл, 53% дождь","пасм, ветер"
2021-04-03,10,543.356,6.0,6.0,"обл, 53% дождь","пасм, ветер"
2021-04-03,11,557.709,6.0,6.0,"обл, 53% дождь","пасм, ветер"
2021-04-03,12,558.587,5.6,6.0,"обл, 39% дождь, ветер","пасм, ветер"
2021-04-03,13,555.821,5.6,6.0,"обл, 39% дождь, ветер","пасм, ветер"
2021-04-03,14,556.967,5.6,6.0,"обл, 39% дождь, ветер","пасм, ветер"
2021-04-03,15,551.844,4.7,5.0,"п/обл, ветер","пасм, ветер"
2021-04-03,16,548.535,4.7,5.0,"п/обл, ветер","пасм, ветер"
2021-04-03,17,546.72,4.7,5.0,"п/обл, ветер","пасм, ветер"
2021-04-03,18,546.573,3.0,3.0,"п/обл, ветер","пасм, ветер"
2021-04-03,19,550.083,3.0,3.0,"п/обл, ветер","пасм, ветер"
2021-04-03,20,565.019,3.0,3.0,"п/обл, ветер","пасм, ветер"
2021-04-03,21,576.508,0.7,2.0,"п/обл, 11%, ветер","пасм, ветер"
2021-04-03,22,558.538,0.7,2.0,"п/обл, 11%, ветер","пасм, ветер"
2021-04-03,23,526.402,0.7,2.0,"п/обл, 11%, ветер","пасм, ветер"
2021-04-04,0,486.866,-1.0,0.0,ясно,ясно
2021-04-04,1,453.082,-1.0,0.0,ясно,ясно
2021-04-04,2,430.069,-1.0,0.0,ясно,ясно
2021-04-04,3,417.138,-1.2,-1.0,ясно,ясно
2021-04-04,4,411.796,-1.2,-1.0,ясно,ясно
2021-04-04,5,411.142,-1.2,-1.0,ясно,ясно
2021-04-04,6,413.314,2.3,2.0,ясно,ясно
2021-04-04,7,418.037,2.3,2.0,ясно,ясно
2021-04-04,8,446.078,2.3,2.0,ясно,ясно
2021-04-04,9,485.689,6.7,6.0,ясно,"ясно, ветер"
2021-04-04,10,520.417,6.7,6.0,ясно,"ясно, ветер"
2021-04-04,11,536.766,6.7,6.0,ясно,"ясно, ветер"
2021-04-04,12,534.612,8.2,8.0,ясно,"ясно, ветер"
2021-04-04,13,527.856,8.2,8.0,ясно,"ясно, ветер"
2021-04-04,14,525.133,8.2,8.0,ясно,"ясно, ветер"
2021-04-04,15,522.401,8.9,8.0,п/обл,"ясно, ветер"
2021-04-04,16,519.809,8.9,8.0,п/обл,"ясно, ветер"
2021-04-04,17,517.308,8.9,8.0,п/обл,"ясно, ветер"
2021-04-04,18,518.543,6.1,6.0,п/обл,"ясно, ветер"
2021-04-04,19,525.311,6.1,6.0,п/обл,"ясно, ветер"
2021-04-04,20,547.099,6.1,6.0,п/обл,"ясно, ветер"
2021-04-04,21,568.817,2.1,5.0,п/обл,ясно
2021-04-04,22,555.891,2.1,5.0,п/обл,ясно
2021-04-04,23,521.02,2.1,5.0,п/обл,ясно
2021-04-05,0,475.215,3.1,5.0,"обл, ветер","пасмурно, ветер"
2021-04-05,1,439.051,3.1,5.0,"обл, ветер","пасмурно, ветер"
2021-04-05,2,416.21,3.1,5.0,"обл, ветер","пасмурно, ветер"
2021-04-05,3,404.762,3.0,4.0,"обл, ветер","пасмурно, ветер"
2021-04-05,4,400.686,3.0,4.0,"обл, ветер","пасмурно, ветер"
2021-04-05,5,402.993,3.0,4.0,"обл, ветер","пасмурно, ветер"
2021-04-05,6,417.007,4.8,5.0,"обл, ветер","пасмурно, ветер"
2021-04-05,7,449.759,4.8,5.0,"обл, ветер","пасмурно, ветер"
2021-04-05,8,500.15,4.8,5.0,"обл, ветер","пасмурно, ветер"
2021-04-05,9,553.118,6.7,8.0,"п/обл, ветер","пасм, ветер"
2021-04-05,10,592.147,6.7,8.0,"п/обл, ветер","пасм, ветер"
2021-04-05,11,600.424,6.7,8.0,"п/обл, ветер","пасм, ветер"
2021-04-05,12,598.544,5.9,10.0,"п/обл, ветер","пасм, ветер"
2021-04-05,13,595.173,5.9,10.0,"п/обл, ветер","пасм, ветер"
2021-04-05,14,601.005,5.9,10.0,"п/обл, ветер","пасм, ветер"
2021-04-05,15,603.746,0.8,10.0,"обл, 39% дождь, ветер","дождь, ветер"
2021-04-05,16,607.241,0.8,10.0,"обл, 39% дождь, ветер","дождь, ветер"
2021-04-05,17,606.857,0.8,10.0,"обл, 39% дождь, ветер","дождь, ветер"
2021-04-05,18,606.432,0.0,6.0,"обл, 67% дождь, ветер","снег,ветер"
2021-04-05,19,601.681,0.0,6.0,"обл, 67% дождь, ветер","снег,ветер"
2021-04-05,20,601.016,0.0,6.0,"обл, 67% дождь, ветер","снег,ветер"
2021-04-05,21,598.335,-0.3,4.0,"обл, 49% дождь, ветер","пасм, ветер"
2021-04-05,22,574.24,-0.3,4.0,"обл, 49% дождь, ветер","пасм, ветер"
2021-04-05,23,538.679,-0.3,4.0,"обл, 49% дождь, ветер","пасм, ветер"
2021-04-06,0,489.785,-0.7,3.0,"пасм, 44% дождь",снег
2021-04-06,1,455.682,-0.7,3.0,"пасм, 44% дождь",снег
2021-04-06,2,436.01,-0.7,3.0,"пасм, 44% дождь",снег
2021-04-06,3,427.597,-0.5,2.0,"пасм, 53% снег",снег
2021-04-06,4,420.853,-0.5,2.0,"пасм, 53% снег",снег
2021-04-06,5,423.129,-0.5,2.0,"пасм, 53% снег",снег
2021-04-06,6,437.173,1.4,3.0,"пасм, 39% снег","пасм, снеж.крупа"
2021-04-06,7,473.683,1.4,3.0,"пасм, 39% снег","пасм, снеж.крупа"
2021-04-06,8,522.69,1.4,3.0,"пасм, 39% снег","пасм, снеж.крупа"
2021-04-06,9,570.882,4.2,5.0,"пасм, 32% дождь",облачно
2021-04-06,10,604.073,4.2,5.0,"пасм, 32% дождь",облачно
2021-04-06,11,606.788,4.2,5.0,"пасм, 32% дождь",облачно
2021-04-06,12,600.548,5.5,7.0,"пасм, 24% дождь","обл, ветер"
2021-04-06,13,587.42,5.5,7.0,"пасм, 24% дождь","обл, ветер"
2021-04-06,14,589.622,5.5,7.0,"пасм, 24% дождь","обл, ветер"
2021-04-06,15,586.065,4.5,7.0,"пасм, 19%","обл, ветер"
2021-04-06,16,588.217,4.5,7.0,"пасм, 19%","обл, ветер"
2021-04-06,17,582.209,4.5,7.0,"пасм, 19%","обл, ветер"
2021-04-06,18,571.297,1.4,4.0,"пасм, 16%","обл, ветер"
2021-04-06,19,575.625,1.4,4.0,"пасм, 16%","обл, ветер"
2021-04-06,20,583.174,1.4,4.0,"пасм, 16%","обл, ветер"
2021-04-06,21,596.567,-0.4,2.0,"пасм, 24% снег","обл, ветер"
2021-04-06,22,577.517,-0.4,2.0,"пасм, 24% снег","обл, ветер"
2021-04-06,23,542.287,-0.4,2.0,"пасм, 24% снег","обл, ветер"
2021-04-07,0,493.422,-1.4,0.0,"п/обл, 19%",ясно
2021-04-07,1,457.391,-1.4,0.0,"п/обл, 19%",ясно
2021-04-07,2,437.643,-1.4,0.0,"п/обл, 19%",ясно
2021-04-07,3,428.117,-2.5,0.0,"п/обл, 19%",ясно
2021-04-07,4,422.761,-2.5,0.0,"п/обл, 19%",ясно
2021-04-07,5,424.313,-2.5,0.0,"п/обл, 19%",ясно
2021-04-07,6,435.768,-0.4,2.0,"п/обл, 37% снег",облачно
2021-04-07,7,471.813,-0.4,2.0,"п/обл, 37% снег",облачно
2021-04-07,8,519.778,-0.4,2.0,"п/обл, 37% снег",облачно
2021-04-07,9,569.29,2.3,4.0,"пасм, 44% снег",облачно
2021-04-07,10,602.129,2.3,4.0,"пасм, 44% снег",облачно
2021-04-07,11,609.649,2.3,4.0,"пасм, 44% снег",облачно
2021-04-07,12,608.04,6.1,5.0,"пасм, 37% дождь","обл, неб.снеж.крупа"
2021-04-07,13,598.516,6.1,5.0,"пасм, 37% дождь","обл, неб.снеж.крупа"
2021-04-07,14,595.774,6.1,5.0,"пасм, 37% дождь","обл, неб.снеж.крупа"
2021-04-07,15,588.082,5.7,6.0,обл,п/обл
2021-04-07,16,583.149,5.7,6.0,обл,п/обл
2021-04-07,17,574.709,5.7,6.0,обл,п/обл
2021-04-07,18,566.489,3.3,2.0,обл,п/обл
2021-04-07,19,572.332,3.3,2.0,обл,п/обл
2021-04-07,20,580.779,3.3,2.0,обл,п/обл
2021-04-07,21,591.521,3.5,2.0,п/обл,п/обл
2021-04-07,22,570.144,3.5,2.0,п/обл,дождь
2021-04-07,23,535.099,3.5,2.0,п/обл,дождь
2021-04-08,0,493.672,0.2,2.0,"пасм, 53% д+снег","пасм, снег"
2021-04-08,1,463.701,0.2,2.0,"пасм, 53% д+снег","пасм, снег"
2021-04-08,2,440.799,0.2,2.0,"пасм, 53% д+снег","пасм, снег"
2021-04-08,3,429.947,0.8,2.0,"пасм, 54% д+снег","пасм, снег"
2021-04-08,4,420.466,0.8,2.0,"пасм, 54% д+снег","пасм, снег"
2021-04-08,5,420.774,0.8,2.0,"пасм, 54% д+снег","пасм, снег"
2021-04-08,6,432.543,2.8,3.0,"пасм, 53% д+снег",ясно
2021-04-08,7,467.237,2.8,3.0,"пасм, 53% д+снег",ясно
2021-04-08,8,512.129,2.8,3.0,"пасм, 53% д+снег",ясно
2021-04-08,9,555.527,6.9,6.0,"пасм, 58% д+снег",ясно
2021-04-08,10,584.6,6.9,6.0,"пасм, 58% д+снег",ясно
2021-04-08,11,585.857,6.9,6.0,"пасм, 58% д+снег",ясно
2021-04-08,12,579.881,6.2,7.0,"пасм, 33% д+снег",ясно
2021-04-08,13,570.193,6.2,7.0,"пасм, 33% д+снег",ясно
2021-04-08,14,574.442,6.2,7.0,"пасм, 33% д+снег",ясно
2021-04-08,15,570.062,8.5,7.0,п/обл,ясно
2021-04-08,16,564.567,8.5,7.0,п/обл,ясно
2021-04-08,17,555.994,8.5,7.0,п/обл,ясно
2021-04-08,18,551.509,4.6,3.0,п/обл,"ясно, ветер"
2021-04-08,19,553.434,4.6,3.0,п/обл,"ясно, ветер"
2021-04-08,20,565.772,4.6,3.0,п/обл,"ясно, ветер"
2021-04-08,21,585.446,2.8,2.0,п/обл,"ясно, ветер"
2021-04-08,22,565.802,2.8,2.0,п/обл,"ясно, ветер"
2021-04-08,23,532.828,2.8,2.0,п/обл,"ясно, ветер"
2021-04-09,0,487.192,2.6,2.0,"ясно, ветер","обл, ветер"
2021-04-09,1,452.466,2.6,2.0,"ясно, ветер","обл, ветер"
2021-04-09,2,430.251,2.6,2.0,"ясно, ветер","обл, ветер"
2021-04-09,3,422.152,3.1,2.0,"пасм, ветрище","обл, ветер"
2021-04-09,4,418.026,3.1,2.0,"пасм, ветрище","обл, ветер"
2021-04-09,5,420.487,3.1,2.0,"пасм, ветрище","обл, ветер"
2021-04-09,6,428.67,4.4,3.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,7,463.564,4.4,3.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,8,507.913,4.4,3.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,9,554.375,7.5,7.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,10,584.678,7.5,7.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,11,590.4,7.5,7.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,12,585.945,8.5,8.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,13,574.14,8.5,8.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,14,578.034,8.5,8.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,15,576.734,9.9,9.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,16,570.746,9.9,9.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,17,562.64,9.9,9.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,18,554.148,8.5,8.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,19,559.846,8.5,8.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,20,570.495,8.5,8.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,21,578.642,6.9,6.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,22,557.424,6.9,6.0,"пасм, ветрище","п/обл, ветер"
2021-04-09,23,527.261,6.9,6.0,"пасм, ветрище","п/обл, ветер"
2021-04-10,0,480.312,4.7,6.0,"пасм, 24% дождь",пасмурно
2021-04-10,1,444.784,4.7,6.0,"пасм, 24% дождь",пасмурно
2021-04-10,2,423.628,4.7,6.0,"пасм, 24% дождь",пасмурно
2021-04-10,3,413.412,3.7,5.0,"пасм, 37% дождь",пасмурно
2021-04-10,4,407.851,3.7,5.0,"пасм, 37% дождь",пасмурно
2021-04-10,5,406.973,3.7,5.0,"пасм, 37% дождь",пасмурно
2021-04-10,6,409.242,5.6,5.0,"пасм, 24% дождь",пасмурно
2021-04-10,7,422.74,5.6,5.0,"пасм, 24% дождь",пасмурно
2021-04-10,8,456.64,5.6,5.0,"пасм, 24% дождь","пасм, дождь"
2021-04-10,9,501.916,6.6,7.0,обл с пр,"пасм, дождь"
2021-04-10,10,544.778,6.6,7.0,обл с пр,"пасм, дождь"
2021-04-10,11,560.632,6.6,7.0,обл с пр,"пасм, дождь"
2021-04-10,12,557.812,8.4,8.0,обл с пр,пасмурно
2021-04-10,13,550.101,8.4,8.0,обл с пр,пасмурно
2021-04-10,14,542.528,8.4,8.0,обл с пр,пасмурно
2021-04-10,15,534.497,6.8,7.0,"пасм, 33% дождь","пасм, дождь"
2021-04-10,16,534.107,6.8,7.0,"пасм, 33% дождь","пасм, дождь"
2021-04-10,17,537.964,6.8,7.0,"пасм, 33% дождь","пасм, дождь"
2021-04-10,18,541.525,4.3,5.0,"пасм, 65% дождь","пасм, дождь"
2021-04-10,19,546.262,4.3,5.0,"пасм, 65% дождь","пасм, дождь"
2021-04-10,20,555.2,4.3,5.0,"пасм, 65% дождь","пасм, дождь"
2021-04-10,21,561.819,4.3,3.0,"пасм, 71% дождь",пасмурно
2021-04-10,22,545.762,4.3,3.0,"пасм, 71% дождь",пасмурно
2021-04-10,23,517.313,4.3,3.0,"пасм, 71% дождь",пасмурно
2021-04-11,0,479.016,4.0,2.0,"пасм, 68% дождь",пасмурно
2021-04-11,1,445.834,4.0,2.0,"пасм, 68% дождь",пасмурно
2021-04-11,2,425.039,4.0,2.0,"пасм, 68% дождь",пасмурно
2021-04-11,3,412.408,3.9,3.0,"пасм, 54%, дождь",пасмурно
2021-04-11,4,404.189,3.9,3.0,"пасм, 54%, дождь",пасмурно
2021-04-11,5,402.959,3.9,3.0,"пасм, 54%, дождь",пасмурно
2021-04-11,6,401.537,4.7,5.0,"пасм, 14% дождь",пасмурно
2021-04-11,7,409.193,4.7,5.0,"пасм, 14% дождь",пасмурно
2021-04-11,8,437.325,4.7,5.0,"пасм, 14% дождь",пасмурно
2021-04-11,9,477.507,9.1,10.0,пасмурно,обл с пр
2021-04-11,10,508.411,9.1,10.0,пасмурно,обл с пр
2021-04-11,11,523.16,9.1,10.0,пасмурно,обл с пр
2021-04-11,12,522.75,16.9,16.0,п/обл,обл с пр
2021-04-11,13,512.422,16.9,16.0,п/обл,обл с пр
2021-04-11,14,505.834,16.9,16.0,п/обл,обл с пр
2021-04-11,15,498.099,19.2,17.0,п/обл,обл с пр
2021-04-11,16,491.191,19.2,17.0,п/обл,обл с пр
2021-04-11,17,487.982,19.2,17.0,п/обл,обл с пр
2021-04-11,18,490.454,15.6,13.0,п/обл,обл с пр
2021-04-11,19,495.806,15.6,13.0,п/обл,обл с пр
2021-04-11,20,511.035,15.6,13.0,п/обл,обл с пр
2021-04-11,21,541.559,12.5,12.0,п/обл,обл с пр
2021-04-11,22,531.182,12.5,12.0,п/обл,обл с пр
2021-04-11,23,499.419,12.5,12.0,п/обл,обл с пр
2021-04-12,0,456.247,11.9,11.0,пасм,облачно
2021-04-12,1,419.504,11.9,11.0,пасм,облачно
2021-04-12,2,397.734,11.9,11.0,пасм,облачно
2021-04-12,3,386.911,9.8,9.0,пасм,облачно
2021-04-12,4,382.089,9.8,9.0,пасм,облачно
2021-04-12,5,381.764,9.8,9.0,пасм,облачно
2021-04-12,6,392.029,12.0,11.0,пасм,обл с пр
2021-04-12,7,427.267,12.0,11.0,пасм,обл с пр
2021-04-12,8,477.045,12.0,11.0,пасм,обл с пр
2021-04-12,9,520.311,16.4,13.0,пасм,обл с пр
2021-04-12,10,544.914,16.4,13.0,пасм,обл с пр
2021-04-12,11,551.58,16.4,13.0,пасм,обл с пр
2021-04-12,12,545.997,11.3,13.0,"пасм, 35% дождь",обл с пр
2021-04-12,13,536.64,11.3,13.0,"пасм, 35% дождь",обл с пр
2021-04-12,14,540.122,11.3,13.0,"пасм, 35% дождь",обл с пр
2021-04-12,15,538.081,5.9,9.0,"пасм, 60% дождь","пасм, ветер"
2021-04-12,16,542.21,5.9,9.0,"пасм, 60% дождь","пасм, ветер"
2021-04-12,17,548.474,5.9,9.0,"пасм, 60% дождь","пасм, ветер"
2021-04-12,18,546.612,4.6,6.0,"пасм, 47% дождь","пасм, ветер"
2021-04-12,19,554.765,4.6,6.0,"пасм, 47% дождь","пасм, ветер"
2021-04-12,20,562.664,4.6,6.0,"пасм, 47% дождь","пасм, ветер"
2021-04-12,21,568.285,4.0,5.0,"пасм, 24% дождь","пасм, ветер"
2021-04-12,22,544.113,4.0,5.0,"пасм, 24% дождь","пасм, ветер"
2021-04-12,23,508.175,4.0,5.0,"пасм, 24% дождь","пасм, ветер"
2021-04-13,0,464.914,4.5,4.0,"обл, 32% дождь","пасм, ветер"
2021-04-13,1,431.622,4.5,4.0,"обл, 32% дождь","пасм, ветер"
2021-04-13,2,411.633,4.5,4.0,"обл, 32% дождь","пасм, ветер"
2021-04-13,3,402.234,4.4,4.0,"обл, 35% дождь","пасм, ветер"
2021-04-13,4,397.96,4.4,4.0,"обл, 35% дождь","пасм, ветер"
2021-04-13,5,400.566,4.4,4.0,"обл, 35% дождь","пасм, ветер"
2021-04-13,6,409.445,5.3,5.0,"обл, 37% дождь",пасмурно
2021-04-13,7,441.906,5.3,5.0,"обл, 37% дождь",пасмурно
2021-04-13,8,495.398,5.3,5.0,"обл, 37% дождь",пасмурно
2021-04-13,9,546.78,7.5,7.0,"обл, 32% дождь",пасмурно
2021-04-13,10,579.585,7.5,7.0,"обл, 32% дождь",пасмурно
2021-04-13,11,583.045,7.5,7.0,"обл, 32% дождь",пасмурно
2021-04-13,12,578.274,7.2,7.0,облачно,"пасм, ветер"
2021-04-13,13,569.057,7.2,7.0,облачно,"пасм, ветер"
2021-04-13,14,572.178,7.2,7.0,облачно,"пасм, ветер"
2021-04-13,15,569.911,6.3,7.0,облачно,"пасм, ветер"
2021-04-13,16,569.046,6.3,7.0,облачно,"пасм, ветер"
2021-04-13,17,562.065,6.3,7.0,облачно,"пасм, ветер"
2021-04-13,18,554.36,3.9,4.0,"обл, 35% дождь","пасм, ветер"
2021-04-13,19,550.599,3.9,4.0,"обл, 35% дождь","пасм, ветер"
2021-04-13,20,555.791,3.9,4.0,"обл, 35% дождь","пасм, ветер"
2021-04-13,21,574.503,2.0,3.0,"обл, 58% дождь",облачно
2021-04-13,22,556.69,2.0,3.0,"обл, 58% дождь",облачно
2021-04-13,23,524.065,2.0,3.0,"обл, 58% дождь",облачно
2021-04-14,0,476.757,-0.2,2.0,"обл, 12%",облачно
2021-04-14,1,440.234,-0.2,2.0,"обл, 12%",облачно
2021-04-14,2,420.544,-0.2,2.0,"обл, 12%",облачно
2021-04-14,3,409.006,-0.1,2.0,"обл, 14%",облачно
2021-04-14,4,403.514,-0.1,2.0,"обл, 14%",облачно
2021-04-14,5,403.273,-0.1,2.0,"обл, 14%",облачно
2021-04-14,6,409.653,2.9,5.0,"обл, 11%",облачно
2021-04-14,7,445.653,2.9,5.0,"обл, 11%",облачно
2021-04-14,8,492.54,2.9,5.0,"обл, 11%",облачно
2021-04-14,9,542.905,6.9,8.0,облачно,облачно
2021-04-14,10,573.335,6.9,8.0,облачно,облачно
2021-04-14,11,581.346,6.9,8.0,облачно,облачно
2021-04-14,12,574.523,7.8,8.0,облачно,облачно
2021-04-14,13,563.632,7.8,8.0,облачно,облачно
2021-04-14,14,561.811,7.8,8.0,облачно,облачно
2021-04-14,15,559.13,5.4,7.0,"обл, ветерок","обл, ветер"
2021-04-14,16,555.503,5.4,7.0,"обл, ветерок","обл, ветер"
2021-04-14,17,554.153,5.4,7.0,"обл, ветерок","обл, ветер"
2021-04-14,18,549.827,4.9,5.0,"обл, ветерок","обл, ветер"
2021-04-14,19,553.306,4.9,5.0,"обл, ветерок","обл, ветер"
2021-04-14,20,560.709,4.9,5.0,"обл, ветерок","обл, ветер"
2021-04-14,21,570.915,6.1,5.0,"обл, ветерок","обл, ветер"
2021-04-14,22,551.407,6.1,5.0,"обл, ветерок","обл, ветер"
2021-04-14,23,515.16,6.1,5.0,"обл, ветерок","обл, ветер"
2021-04-15,0,468.691,4.5,4.0,"пасм, ветер, 21%","пасм, дождь"
2021-04-15,1,432.212,4.5,4.0,"пасм, ветер, 21%","пасм, дождь"
2021-04-15,2,415.011,4.5,4.0,"пасм, ветер, 21%","пасм, дождь"
2021-04-15,3,405.621,3.4,3.0,"пасм, ветер, 42%","пасм, дождь"
2021-04-15,4,400.913,3.4,3.0,"пасм, ветер, 42%","пасм, дождь"
2021-04-15,5,402.278,3.4,3.0,"пасм, ветер, 42%","пасм, дождь"
2021-04-15,6,409.759,4.3,4.0,"пасм, ветер, 19%","пасм, ветер"
2021-04-15,7,442.954,4.3,4.0,"пасм, ветер, 19%","пасм, ветер"
2021-04-15,8,493.826,4.3,4.0,"пасм, ветер, 19%","пасм, ветер"
2021-04-15,9,548.74,5.6,6.0,"пасм,ветер","пасм, ветер"
2021-04-15,10,585.768,5.6,6.0,"пасм,ветер","пасм, ветер"
2021-04-15,11,593.913,5.6,6.0,"пасм,ветер","пасм, ветер"
2021-04-15,12,593.701,8.0,9.0,"пасм,ветер","пасм, ветер"
2021-04-15,13,582.899,8.0,9.0,"пасм,ветер","пасм, ветер"
2021-04-15,14,583.825,8.0,9.0,"пасм,ветер","пасм, ветер"
2021-04-15,15,580.669,9.5,9.0,"пасм,ветер","пасм, ветер"
2021-04-15,16,577.241,9.5,9.0,"пасм,ветер","пасм, ветер"
2021-04-15,17,574.359,9.5,9.0,"пасм,ветер","пасм, ветер"
2021-04-15,18,564.528,7.9,8.0,"пасм, ветер","пасм, ветер"
2021-04-15,19,561.09,7.9,8.0,"пасм, ветер","пасм, ветер"
2021-04-15,20,563.765,7.9,8.0,"пасм, ветер","пасм, ветер"
2021-04-15,21,574.226,7.8,6.0,"пасм, ветер, 23%","пасм, ветер"
2021-04-15,22,555.427,7.8,6.0,"пасм, ветер, 23%","пасм, ветер"
2021-04-15,23,524.559,7.8,6.0,"пасм, ветер, 23%","пасм, ветер"
2021-04-16,0,477.487,5.5,5.0,"пасм, 12%, ветер",дождь
2021-04-16,1,441.127,5.5,5.0,"пасм, 12%, ветер",дождь
2021-04-16,2,419.644,5.5,5.0,"пасм, 12%, ветер",дождь
2021-04-16,3,408.684,4.9,5.0,"пасм, 21%, ветер",дождь
2021-04-16,4,403.4,4.9,5.0,"пасм, 21%, ветер",дождь
2021-04-16,5,403.799,4.9,5.0,"пасм, 21%, ветер",дождь
2021-04-16,6,410.777,5.5,6.0,"пасм, ветер",облачно
2021-04-16,7,450.691,5.5,6.0,"пасм, ветер",облачно
2021-04-16,8,498.096,5.5,6.0,"пасм, ветер",облачно
2021-04-16,9,550.883,7.2,7.0,"пасм, ветер","обл, ветер"
2021-04-16,10,584.3,7.2,7.0,"пасм, ветер","обл, ветер"
2021-04-16,11,590.417,7.2,7.0,"пасм, ветер","обл, ветер"
2021-04-16,12,587.891,8.3,10.0,"пасм, ветер","обл, кр.дождь"
2021-04-16,13,575.524,8.3,10.0,"пасм, ветер","обл, кр.дождь"
2021-04-16,14,579.025,8.3,10.0,"пасм, ветер","обл, кр.дождь"
2021-04-16,15,574.227,7.8,11.0,"пасм, ветер",пасмурно
2021-04-16,16,567.176,7.8,11.0,"пасм, ветер",пасмурно
2021-04-16,17,560.66,7.8,11.0,"пасм, ветер",пасмурно
2021-04-16,18,551.847,6.0,9.0,"пасм, ветер",пасмурно
2021-04-16,19,550.33,6.0,9.0,"пасм, ветер",пасмурно
2021-04-16,20,551.971,6.0,9.0,"пасм, ветер",пасмурно
2021-04-16,21,568.081,3.5,9.0,"пасм, ветер",пасмурно
2021-04-16,22,555.106,3.5,9.0,"пасм, ветер",пасмурно
2021-04-16,23,526.21,3.5,9.0,"пасм, ветер",пасмурно
2021-04-17,0,484.745,8.1,7.0,"пасм, 16%",пасмурно
2021-04-17,1,446.804,8.1,7.0,"пасм, 16%",пасмурно
2021-04-17,2,421.885,8.1,7.0,"пасм, 16%",пасмурно
2021-04-17,3,410.221,4.5,7.0,"пасм, 53%","пасм, дождь"
2021-04-17,4,404.32,4.5,7.0,"пасм, 53%","пасм, дождь"
2021-04-17,5,403.149,4.5,7.0,"пасм, 53%","пасм, дождь"
2021-04-17,6,397.351,8.2,9.0,"пасм, 40%",пасмурно
2021-04-17,7,414.722,8.2,9.0,"пасм, 40%",пасмурно
2021-04-17,8,446.901,8.2,9.0,"пасм, 40%",пасмурно
2021-04-17,9,496.882,7.9,11.0,"пасм, 37%",пасмурно
2021-04-17,10,536.683,7.9,11.0,"пасм, 37%",пасмурно
2021-04-17,11,552.917,7.9,11.0,"пасм, 37%",пасмурно
2021-04-17,12,551.229,13.4,14.0,"пасм, 24%",пасмурно
2021-04-17,13,539.335,13.4,14.0,"пасм, 24%",пасмурно
2021-04-17,14,532.264,13.4,14.0,"пасм, 24%",пасмурно
2021-04-17,15,521.292,15.8,15.0,"пасм, 24%",п/обл
2021-04-17,16,511.464,15.8,15.0,"пасм, 24%",п/обл
2021-04-17,17,505.636,15.8,15.0,"пасм, 24%",п/обл
